Plate,Well,Characteristics [Organism 1],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism 2],Term Source 2 REF,Term Source 2 Accession,Characteristics [Cell Line],Term Source 3 REF,Term Source 3 Accession,Prestwick Chemical Library ID,Compound Name,Compound PubChem CID,Compound PubChem URL,Compound Concentration (microMolar),CAS,Compound SMILES,Comment [Experimental Results],Experimental Condition [DMSO solvent],Control Type,Comment [Control Type Comments],Quality Control,Comment [Quality Control Comments],Channels
BSF019244-1B,F20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-559,Atropine sulfate monohydrate,656678,https://pubchem.ncbi.nlm.nih.gov/compound/656678,1.25,5908-99-6,N1(c2c(OC)cccc2)CCN(CC1)CCCCNC(c1cc2c(cc1)cccc2)=O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,F21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-594,Diclofenac sodium,5018304,https://pubchem.ncbi.nlm.nih.gov/compound/5018304,1.25,15307-79-6,N(c1c(Cl)cccc1Cl)c1c(CC([O-])=O)cccc1,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,F22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-632,Dipivefrin hydrochloride,71486,https://pubchem.ncbi.nlm.nih.gov/compound/71486,1.25,64019-93-8,C(Oc1c(OC(C(C)(C)C)=O)ccc(c1)C(O)CNC)(C(C)(C)C)=O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,F23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
BSF019244-1B,F24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
BSF019244-1B,F3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-280,Quinidine hydrochloride monohydrate,6419983,https://pubchem.ncbi.nlm.nih.gov/compound/6419983,1.25,6151-40-2,N12[C@@]([C@H](c3c4c(ncc3)ccc(c4)OC)O)(C[C@@]([C@H](C1)C=C)(CC2)[H])[H],,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,F4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-295,Pergolide mesylate,47812,https://pubchem.ncbi.nlm.nih.gov/compound/47812,1.25,66104-23-2,c12c3c([C@@]4([C@](N(C[C@@H](C4)CSC)CCC)(C1)[H])[H])cccc3[nH]c2,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,F5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-309,Amodiaquin dihydrochloride dihydrate,64646,https://pubchem.ncbi.nlm.nih.gov/compound/64646,1.25,6398-98-7,c12c(Nc3cc(c(cc3)O)CN(CC)CC)ccnc1cc(cc2)Cl,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,F6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-323,Chlorpropamide,2727,https://pubchem.ncbi.nlm.nih.gov/compound/2727,1.25,94-20-2,S(NC(=O)NCCC)(c1ccc(cc1)Cl)(=O)=O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,F7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-338,N6-methyladenosine,102175,https://pubchem.ncbi.nlm.nih.gov/compound/102175,1.25,1867-73-8,n1([C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)c2c(nc1)c(ncn2)NC,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,F8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-352,Dobutamine hydrochloride,65324,https://pubchem.ncbi.nlm.nih.gov/compound/65324,1.25,49745-95-1,c1(c(ccc(c1)CCNC(CCc1ccc(cc1)O)C)O)O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,F9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-368,Bepridil hydrochloride,50088,https://pubchem.ncbi.nlm.nih.gov/compound/50088,1.25,74764-40-2,N(CC(N1CCCC1)COCC(C)C)(Cc1ccccc1)c1ccccc1,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-384,Probucol,4912,https://pubchem.ncbi.nlm.nih.gov/compound/4912,1.25,23288-49-5,c1(c(C(C)(C)C)cc(SC(Sc2cc(c(c(C(C)(C)C)c2)O)C(C)(C)C)(C)C)cc1C(C)(C)C)O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-399,Prochlorperazine dimaleate,5281032,https://pubchem.ncbi.nlm.nih.gov/compound/5281032,1.25,84-02-6,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCN1CCN(CC1)C,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-419,Bisacodyl,2391,https://pubchem.ncbi.nlm.nih.gov/compound/2391,1.25,603-50-9,C(c1ccc(OC(=O)C)cc1)(c1ccc(OC(=O)C)cc1)c1ncccc1,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-438,Doxorubicin hydrochloride,443939,https://pubchem.ncbi.nlm.nih.gov/compound/443939,1.25,25316-40-9,c12c(C(c3c(C1=O)cccc3OC)=O)c(c1c(c2O)C[C@](C[C@@H]1O[C@@H]1O[C@H]([C@H]([C@H](C1)N)O)C)(C(=O)CO)O)O,,,,,fail,toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-457,Meclozine dihydrochloride,64713,https://pubchem.ncbi.nlm.nih.gov/compound/64713,1.25,1104-22-9,N1(C(c2ccc(cc2)Cl)c2ccccc2)CCN(Cc2cc(ccc2)C)CC1,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-48,Dicyclomine hydrochloride,441344,https://pubchem.ncbi.nlm.nih.gov/compound/441344,1.25,67-92-5,C1(C(=O)OCCN(CC)CC)(C2CCCCC2)CCCCC1,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-496,Tiaprofenic acid,5468,https://pubchem.ncbi.nlm.nih.gov/compound/5468,1.25,33005-95-7,s1c(ccc1C(C)C(O)=O)C(=O)c1ccccc1,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-512,Iohexol,3730,https://pubchem.ncbi.nlm.nih.gov/compound/3730,1.25,66108-95-0,c1(c(c(c(c(c1I)C(NCC(O)CO)=O)I)C(NCC(O)CO)=O)I)N(C(=O)C)CC(O)CO,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-529,Mesoridazine besylate,36207,https://pubchem.ncbi.nlm.nih.gov/compound/36207,1.25,32672-69-8,N1(c2cc(S(=O)C)ccc2Sc2c1cccc2)CCC1N(C)CCCC1,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-544,Tobramycin,36294,https://pubchem.ncbi.nlm.nih.gov/compound/36294,1.25,32986-56-4,[C@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)N)O)O[C@@H]1[C@H]([C@H](O[C@H]2O[C@@H]([C@H](C[C@H]2N)O)CN)[C@H](C[C@H]1N)N)O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-56,Sulpiride,5355,https://pubchem.ncbi.nlm.nih.gov/compound/5355,1.25,15676-16-1,S(c1cc(C(NCC2N(CCC2)CC)=O)c(cc1)OC)(=O)(=O)N,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-598,Xylazine,5707,https://pubchem.ncbi.nlm.nih.gov/compound/5707,1.25,7361-61-7,C/1(\Nc2c(cccc2C)C)=N/CCCS1,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-633,Thiorphan,3132,https://pubchem.ncbi.nlm.nih.gov/compound/3132,1.25,76721-89-6,C(C(Cc1ccccc1)CS)(NCC(=O)O)=O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
BSF019244-1B,G24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
BSF019244-1B,G3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-281,Fludrocortisone acetate,225609,https://pubchem.ncbi.nlm.nih.gov/compound/225609,1.25,514-36-3,[C@]12([C@@](C(COC(=O)C)=O)(CC[C@]1([C@]1(C([C@@]3(\C(=C/C(=O)CC3)\CC1)C)([C@H](C2)O)F)[H])[H])O)C,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-296,Acemetacin,1981,https://pubchem.ncbi.nlm.nih.gov/compound/1981,1.25,53164-05-9,n1(c(c(c2c1ccc(c2)OC)CC(=O)OCC(=O)O)C)C(c1ccc(cc1)Cl)=O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-31,Chloramphenicol,5959,https://pubchem.ncbi.nlm.nih.gov/compound/5959,1.25,56-75-7,[N+](c1ccc([C@H]([C@H](NC(C(Cl)Cl)=O)CO)O)cc1)([O-])=O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-324,Phenylpropanolamine hydrochloride,9065,https://pubchem.ncbi.nlm.nih.gov/compound/9065,1.25,154-41-6,[C@H](c1ccccc1)([C@H](N)C)O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-339,Guanfacine hydrochloride,71401,https://pubchem.ncbi.nlm.nih.gov/compound/71401,1.25,29110-48-3,N(C(=N)N)C(Cc1c(Cl)cccc1Cl)=O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-353,Moclobemide,4235,https://pubchem.ncbi.nlm.nih.gov/compound/4235,1.25,71320-77-9,C(c1ccc(cc1)Cl)(=O)NCCN1CCOCC1,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,G9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-369,Meloxicam,54677470,https://pubchem.ncbi.nlm.nih.gov/compound/54677470,1.25,71125-38-7,S1(N(/C(=C(\c2c1cccc2)/O)/C(Nc1ncc(s1)C)=O)C)(=O)=O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-385,Mitoxantrone dihydrochloride,51082,https://pubchem.ncbi.nlm.nih.gov/compound/51082,1.25,70476-82-3,c12c(C(c3c(C1=O)c(ccc3O)O)=O)c(ccc2NCCNCCO)NCCNCCO,,,,,fail,toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-4,Metformin hydrochloride,14219,https://pubchem.ncbi.nlm.nih.gov/compound/14219,1.25,1115-70-4,C(NC(=N)N)(=N)N(C)C,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-42,Moxisylyte hydrochoride,6420039,https://pubchem.ncbi.nlm.nih.gov/compound/6420039,1.25,964-52-3,c1(cc(c(cc1OCCN(C)C)C)OC(=O)C)C(C)C,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-439,Carbimazole,31072,https://pubchem.ncbi.nlm.nih.gov/compound/31072,1.25,22232-54-8,N\1(C(N(\C=C1)C)=S)C(=O)OCC,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-458,Melatonin,896,https://pubchem.ncbi.nlm.nih.gov/compound/896,1.25,73-31-4,[nH]1cc(c2c1ccc(c2)OC)CCNC(=O)C,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-481,Serotonin hydrochloride,160436,https://pubchem.ncbi.nlm.nih.gov/compound/160436,1.25,153-98-0,[nH]1cc(c2c1ccc(c2)O)CCN,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-497,Vancomycin hydrochloride,6420023,https://pubchem.ncbi.nlm.nih.gov/compound/6420023,1.25,1404-93-9,Clc1c5ccc(c1)C(C%10NC(=O)C(NC(=O)C3NC(=O)C(NC(=O)C(C(c2cc(c(cc2)Oc4c(c(cc3c4)O5)OC6OC(C(C(C6OC7OC(C(C(C7)(N)C)O)C)O)O)CO)Cl)O)NC(=O)C(NC)CC(C)C)CC(=O)N)c8cc(c(cc8)O)-c9c(cc(cc9O)O)C(NC%10=O)C(=O)O)O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-513,Norcyclobenzaprine,9918,https://pubchem.ncbi.nlm.nih.gov/compound/9918,1.25,303-50-4,C\1(/c2c(\C=C/c3c1cccc3)cccc2)=C\CCNC,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-53,Triflupromazine hydrochloride,66069,https://pubchem.ncbi.nlm.nih.gov/compound/66069,1.25,1098-60-8,N1(c2c(Sc3c1cccc3)ccc(C(F)(F)F)c2)CCCN(C)C,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-545,Tetramisole hydrochloride,68628,https://pubchem.ncbi.nlm.nih.gov/compound/68628,1.25,5086-74-8,C/1\2=N/C(CN1CCS2)c1ccccc1,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-560,Prenylamine lactate,65557,https://pubchem.ncbi.nlm.nih.gov/compound/65557,1.25,69-43-2,C(c1ccccc1)(c1ccccc1)CCNC(Cc1ccccc1)C,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-6,Isoflupredone acetate,224246,https://pubchem.ncbi.nlm.nih.gov/compound/224246,1.25,338-98-7,[C@]12([C@@](C(COC(=O)C)=O)(CC[C@]1([C@]1([C@@]([C@@]\3(\C(=C/C(\C=C3)=O)\CC1)C)([C@H](C2)O)F)[H])[H])O)C,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-64,Chlorpromazine hydrochloride,6240,https://pubchem.ncbi.nlm.nih.gov/compound/6240,1.25,69-09-0,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCN(C)C,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
BSF019244-1B,H24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
BSF019244-1B,H3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-282,Fenoterol hydrobromide,5702161,https://pubchem.ncbi.nlm.nih.gov/compound/5702161,1.25,03.12.1944,c1(cc(cc(c1)O)O)C(CNC(Cc1ccc(cc1)O)C)O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-297,Benzydamine hydrochloride,65464,https://pubchem.ncbi.nlm.nih.gov/compound/65464,1.25,132-69-4,n1(nc(c2c1cccc2)OCCCN(C)C)Cc1ccccc1,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-310,Mebeverine hydrochloride,17683,https://pubchem.ncbi.nlm.nih.gov/compound/17683,1.25,2753-45-9,C(c1cc(c(cc1)OC)OC)(=O)OCCCCN(C(Cc1ccc(cc1)OC)C)CC,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-325,Ascorbic acid,54670067,https://pubchem.ncbi.nlm.nih.gov/compound/54670067,1.25,50-81-7,C\1(=C(\[C@H](OC1=O)[C@@H](O)CO)/O)/O,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,Prestw-34,Triamterene,5546,https://pubchem.ncbi.nlm.nih.gov/compound/5546,1.25,396-01-0,c12c(nc(c(n1)N)c1ccccc1)c(nc(n2)N)N,,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
BSF019244-1B,H8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_11320,A549,EFO,EFO_0001086,,,,,,,,,,,,,,Hoechst:nuclei; GFP:infection
